Sequence_ID,GC_Content
lcl|U00096.3_cds_AAC76612.2_3530,54.78
lcl|U00096.3_cds_AAT48195.1_3531,50.52
lcl|U00096.3_cds_AAC76614.1_3532,56.37
lcl|U00096.3_cds_AAC76615.1_3533,56.03
lcl|U00096.3_cds_AAC76616.1_3534,52.71
lcl|U00096.3_cds_AAC76617.1_3535,59.53
lcl|U00096.3_cds_AAC76618.1_3536,33.69
lcl|U00096.3_cds_AAC76620.1_3537,32.25
lcl|U00096.3_cds_AYC08249.1_3538,36.31
lcl|U00096.3_cds_AAC76621.1_3539,52.68
lcl|U00096.3_cds_AAC76622.1_3540,51.52
lcl|U00096.3_cds_AAC76623.1_3541,53.87
lcl|U00096.3_cds_AAC76624.1_3542,52.39
lcl|U00096.3_cds_AAC76625.1_3543,51.02
lcl|U00096.3_cds_ABD18704.1_3544,49.05
lcl|U00096.3_cds_AAC76626.1_3545,50.96
lcl|U00096.3_cds_AAC76627.1_3546,55.13
lcl|U00096.3_cds_AAC76628.1_3547,54.05
lcl|U00096.3_cds_AAC76629.1_3548,55.67
lcl|U00096.3_cds_AAC76630.1_3549,55.06
lcl|U00096.3_cds_AAC76631.1_3550,53.53
lcl|U00096.3_cds_AAC76632.1_3551,56.76
lcl|U00096.3_cds_AAC76633.1_3552,50.85
lcl|U00096.3_cds_AAC76634.1_3553,52.38
lcl|U00096.3_cds_AAC76635.1_3554,49.54
lcl|U00096.3_cds_AAC76636.1_3555,53.46
lcl|U00096.3_cds_AAC76637.2_3556,57.06
lcl|U00096.3_cds_AAC76638.2_3557,52.71
lcl|U00096.3_cds_AAC76639.1_3558,45.99
lcl|U00096.3_cds_AAC76640.1_3559,51.46
lcl|U00096.3_cds_AAC76641.1_3560,54.22
lcl|U00096.3_cds_AAC76642.2_3561,37.06
lcl|U00096.3_cds_AAC76643.1_3562,50.91
lcl|U00096.3_cds_AAC76644.1_3563,53.68
lcl|U00096.3_cds_AAC76645.1_3564,51.04
lcl|U00096.3_cds_AAC76646.1_3565,31.9
lcl|U00096.3_cds_QNV50549.1_3566,37.45
lcl|U00096.3_cds_QNV50548.1_3567,33.33
lcl|U00096.3_cds_QNV50550.1_3568,38.74
lcl|U00096.3_cds_AAC76647.1_3569,31.01
lcl|U00096.3_cds_AAC76648.1_3570,32.51
lcl|U00096.3_cds_AAC76649.1_3571,35.34
lcl|U00096.3_cds_AAC76650.1_3572,33.82
lcl|U00096.3_cds_AAC76651.1_3573,36.18
lcl|U00096.3_cds_AAC76652.2_3574,39.63
lcl|U00096.3_cds_AAC76653.1_3575,26.82
lcl|U00096.3_cds_AAC76654.1_3576,43.36
lcl|U00096.3_cds_AAC76655.1_3577,44.8
lcl|U00096.3_cds_AAC76656.1_3578,44.64
lcl|U00096.3_cds_AAC76657.1_3579,53.91
lcl|U00096.3_cds_AAC76658.1_3580,52.71
lcl|U00096.3_cds_AAC76659.1_3581,53.83
lcl|U00096.3_cds_AAC76660.1_3582,40.48
lcl|U00096.3_cds_AAC76661.1_3583,53.16
lcl|U00096.3_cds_AAC76662.2_3584,47.98
lcl|U00096.3_cds_AAC76663.2_3585,53.64
lcl|U00096.3_cds_AAC76664.2_3586,54.47
lcl|U00096.3_cds_AAC76665.2_3587,53.1
lcl|U00096.3_cds_AAC76666.1_3588,53.12
lcl|U00096.3_cds_AYC08250.1_3589,56.19
lcl|U00096.3_cds_AAC76668.1_3590,53.82
lcl|U00096.3_cds_AAC76669.2_3591,45.82
lcl|U00096.3_cds_AAC76670.2_3592,53.4
lcl|U00096.3_cds_AAC76671.2_3593,52.58
lcl|U00096.3_cds_AAC76672.1_3594,49.04
lcl|U00096.3_cds_AAC76673.1_3595,53.26
lcl|U00096.3_cds_AAC76674.1_3596,53.72
lcl|U00096.3_cds_AAC76675.1_3597,55.36
lcl|U00096.3_cds_AAC76676.1_3598,57.2
lcl|U00096.3_cds_AAC76677.1_3599,53.65
lcl|U00096.3_cds_AAC76678.1_3600,54.89
lcl|U00096.3_cds_AAC76679.1_3601,54.21
lcl|U00096.3_cds_AAC76680.1_3602,52.05
lcl|U00096.3_cds_AAC76681.2_3603,49.39
lcl|U00096.3_cds_AAC76682.1_3604,46.08
lcl|U00096.3_cds_AAC76683.1_3605,48.7
lcl|U00096.3_cds_QNV50551.1_3606,45.0
lcl|U00096.3_cds_AAC76684.1_3607,47.37
lcl|U00096.3_cds_ABD18705.1_3608,42.86
lcl|U00096.3_cds_AAC76685.2_3609,52.98
lcl|U00096.3_cds_AAC76686.2_3610,52.76
lcl|U00096.3_cds_AAC76687.2_3611,48.31
lcl|U00096.3_cds_AAC76688.1_3612,54.61
lcl|U00096.3_cds_AAC76689.1_3613,52.87
lcl|U00096.3_cds_AAC76690.2_3614,55.0
lcl|U00096.3_cds_AAC76691.2_3615,57.09
lcl|U00096.3_cds_AAC76692.1_3616,58.88
lcl|U00096.3_cds_AAC76693.1_3617,48.45
lcl|U00096.3_cds_AAC76694.1_3618,56.31
lcl|U00096.3_cds_AAC76695.1_3619,58.59
lcl|U00096.3_cds_ABP93456.1_3620,42.22
lcl|U00096.3_cds_QNV50552.1_3621,40.0
lcl|U00096.3_cds_AAC76696.2_3622,57.13
lcl|U00096.3_cds_AAC76697.1_3623,53.61
lcl|U00096.3_cds_AAC76698.1_3624,50.41
lcl|U00096.3_cds_AAC76699.1_3625,52.01
lcl|U00096.3_cds_AAC76700.1_3626,48.0
lcl|U00096.3_cds_AAC76701.1_3627,52.01
lcl|U00096.3_cds_AAC76702.1_3628,53.5
lcl|U00096.3_cds_AAC76703.2_3629,43.51
lcl|U00096.3_cds_AYC08252.1_3630,50.62
lcl|U00096.3_cds_AYC08253.1_3631,52.85
lcl|U00096.3_cds_AAC76707.1_3632,51.32
lcl|U00096.3_cds_AAC76708.2_3633,52.89
lcl|U00096.3_cds_AAC76709.2_3634,48.95
lcl|U00096.3_cds_AAC76710.1_3635,47.1
lcl|U00096.3_cds_AAC76711.2_3636,53.75
lcl|U00096.3_cds_AAC76712.3_3637,55.21
lcl|U00096.3_cds_AAC76713.2_3638,51.46
lcl|U00096.3_cds_AAC76714.2_3639,52.98
lcl|U00096.3_cds_AAT48197.1_3640,52.83
lcl|U00096.3_cds_AAT48198.1_3641,59.39
lcl|U00096.3_cds_AAC76716.1_3642,54.15
lcl|U00096.3_cds_AAT48199.1_3643,55.36
lcl|U00096.3_cds_AAT48200.1_3644,42.92
lcl|U00096.3_cds_AAC76720.1_3645,51.05
lcl|U00096.3_cds_AAC76721.2_3646,51.13
lcl|U00096.3_cds_AAT48201.1_3647,54.99
lcl|U00096.3_cds_AAC76723.1_3648,55.03
lcl|U00096.3_cds_AAC76724.1_3649,54.22
lcl|U00096.3_cds_AAC76725.1_3650,54.06
lcl|U00096.3_cds_AYC08254.1_3651,40.74
lcl|U00096.3_cds_AAC76726.1_3652,51.77
lcl|U00096.3_cds_AAC76727.1_3653,55.83
lcl|U00096.3_cds_ABD18707.1_3654,54.65
lcl|U00096.3_cds_AAC76728.1_3655,53.67
lcl|U00096.3_cds_AAC76729.1_3656,56.34
lcl|U00096.3_cds_AAC76730.1_3657,34.67
lcl|U00096.3_cds_AAC76731.2_3658,50.85
lcl|U00096.3_cds_AAC76732.1_3659,46.47
lcl|U00096.3_cds_AAC76733.1_3660,53.06
lcl|U00096.3_cds_AAC76734.1_3661,52.19
lcl|U00096.3_cds_AAC76735.2_3662,52.27
lcl|U00096.3_cds_AAC76736.1_3663,52.73
lcl|U00096.3_cds_AAC76737.1_3664,53.74
lcl|U00096.3_cds_AAC76738.1_3665,48.05
lcl|U00096.3_cds_AAC76739.1_3666,43.8
lcl|U00096.3_cds_AAC76740.1_3667,44.56
lcl|U00096.3_cds_AAT48202.1_3668,49.52
lcl|U00096.3_cds_AAC76742.3_3669,50.0
lcl|U00096.3_cds_AAC76743.1_3670,45.15
lcl|U00096.3_cds_AAC76744.1_3671,48.55
lcl|U00096.3_cds_AAC76745.1_3672,51.17
lcl|U00096.3_cds_AAC76746.1_3673,42.89
lcl|U00096.3_cds_AAC76747.1_3674,52.62
lcl|U00096.3_cds_AAC76748.1_3675,52.33
lcl|U00096.3_cds_AAC76749.1_3676,56.23
lcl|U00096.3_cds_AAC76750.1_3677,54.69
lcl|U00096.3_cds_AAC76751.1_3678,51.49
lcl|U00096.3_cds_AAC76752.1_3679,53.55
lcl|U00096.3_cds_AAC76753.1_3680,52.66
lcl|U00096.3_cds_AAC76754.1_3681,55.24
lcl|U00096.3_cds_AAC76755.1_3682,54.74
lcl|U00096.3_cds_AAC76756.1_3683,53.47
lcl|U00096.3_cds_AAC76757.1_3684,53.37
lcl|U00096.3_cds_AAC76758.1_3685,51.87
lcl|U00096.3_cds_AAC76759.1_3686,52.87
lcl|U00096.3_cds_AAC76760.1_3687,54.17
lcl|U00096.3_cds_AAC76761.1_3688,50.25
lcl|U00096.3_cds_AAC76762.2_3689,52.23
lcl|U00096.3_cds_AAC76763.1_3690,48.72
lcl|U00096.3_cds_AAC76764.1_3691,54.39
lcl|U00096.3_cds_AAC76765.1_3692,50.0
lcl|U00096.3_cds_AAC76766.1_3693,49.46
lcl|U00096.3_cds_AAC76767.1_3694,56.5
lcl|U00096.3_cds_AAT48203.1_3695,52.75
lcl|U00096.3_cds_AAC76769.2_3696,49.7
lcl|U00096.3_cds_AAT48204.1_3697,51.42
lcl|U00096.3_cds_AAC76771.2_3698,47.62
lcl|U00096.3_cds_AAC76772.1_3699,51.2
lcl|U00096.3_cds_AAC76773.1_3700,53.42
lcl|U00096.3_cds_AAC76774.1_3701,52.86
lcl|U00096.3_cds_AAC76775.1_3702,51.94
lcl|U00096.3_cds_AAC76776.1_3703,50.65
lcl|U00096.3_cds_AAC76777.1_3704,49.09
lcl|U00096.3_cds_AAT48205.1_3705,49.35
lcl|U00096.3_cds_AAT48206.1_3706,48.45
lcl|U00096.3_cds_AAC77485.1_3707,48.08
lcl|U00096.3_cds_AAC77486.2_3708,50.89
lcl|U00096.3_cds_AAC77487.1_3709,53.54
lcl|U00096.3_cds_ACO60011.1_3710,37.25
lcl|U00096.3_cds_AAC77489.1_3711,49.24
lcl|U00096.3_cds_AAT48207.1_3712,54.95
lcl|U00096.3_cds_AAT48208.1_3713,56.35
lcl|U00096.3_cds_AAC77492.1_3714,58.77
lcl|U00096.3_cds_AAC77493.1_3715,57.61
lcl|U00096.3_cds_AAC76779.1_3716,53.79
lcl|U00096.3_cds_AAC76780.1_3717,51.77
lcl|U00096.3_cds_AAT48209.1_3718,53.46
lcl|U00096.3_cds_AAT48210.1_3719,53.67
lcl|U00096.3_cds_AAC76785.1_3720,52.53
lcl|U00096.3_cds_AAC76786.2_3721,50.91
lcl|U00096.3_cds_AYC08255.1_3722,49.02
lcl|U00096.3_cds_AAC76788.1_3723,50.32
lcl|U00096.3_cds_AAC76789.1_3724,49.46
lcl|U00096.3_cds_AAC76790.2_3725,52.72
lcl|U00096.3_cds_AAT48211.1_3726,52.61
lcl|U00096.3_cds_AAT48212.1_3727,53.76
lcl|U00096.3_cds_AAT48213.1_3728,53.75
lcl|U00096.3_cds_AAC76794.1_3729,55.1
lcl|U00096.3_cds_AAT48214.2_3730,55.56
lcl|U00096.3_cds_AAC76796.1_3731,54.38
lcl|U00096.3_cds_AAC76797.1_3732,53.64
lcl|U00096.3_cds_AAT48215.1_3733,52.87
lcl|U00096.3_cds_AAC76800.1_3734,52.4
lcl|U00096.3_cds_AAC76801.1_3735,53.17
lcl|U00096.3_cds_AAT48216.1_3736,53.46
lcl|U00096.3_cds_AAT48217.1_3737,52.67
lcl|U00096.3_cds_AAC76804.1_3738,53.2
lcl|U00096.3_cds_AAC76805.1_3739,54.97
lcl|U00096.3_cds_AAC76806.1_3740,53.38
lcl|U00096.3_cds_AAC76807.1_3741,52.9
lcl|U00096.3_cds_AAT48218.1_3742,56.16
lcl|U00096.3_cds_AAC76809.1_3743,51.94
lcl|U00096.3_cds_AAC76810.1_3744,53.89
lcl|U00096.3_cds_AYC08256.1_3745,49.79
lcl|U00096.3_cds_ABD18710.1_3746,52.45
lcl|U00096.3_cds_AAC76812.2_3747,55.15
lcl|U00096.3_cds_AAC76813.1_3748,55.79
lcl|U00096.3_cds_AAC76814.1_3749,53.96
lcl|U00096.3_cds_AAC76815.1_3750,55.79
lcl|U00096.3_cds_AAC76816.1_3751,57.7
lcl|U00096.3_cds_AAT48219.1_3752,47.84
lcl|U00096.3_cds_QNV50553.1_3753,47.37
lcl|U00096.3_cds_AAC76819.1_3754,52.68
lcl|U00096.3_cds_AAC76820.1_3755,34.91
lcl|U00096.3_cds_AAC76821.2_3756,32.81
lcl|U00096.3_cds_AAT48220.1_3757,50.62
lcl|U00096.3_cds_AAC76823.2_3758,53.21
lcl|U00096.3_cds_AAC76824.1_3759,51.26
lcl|U00096.3_cds_AAT48221.1_3760,55.14
lcl|U00096.3_cds_AAT48222.1_3761,52.5
lcl|U00096.3_cds_AAT48223.1_3762,52.17
lcl|U00096.3_cds_AAT48224.1_3763,53.76
lcl|U00096.3_cds_AAT48225.1_3764,51.56
lcl|U00096.3_cds_AAC76830.1_3765,55.56
lcl|U00096.3_cds_AAC76831.1_3766,56.29
lcl|U00096.3_cds_AAC76832.1_3767,56.23
lcl|U00096.3_cds_AAT48226.1_3768,54.53
lcl|U00096.3_cds_AAC76834.1_3769,54.07
lcl|U00096.3_cds_AAC76835.1_3770,53.08
lcl|U00096.3_cds_AAT48227.1_3771,52.12
lcl|U00096.3_cds_AAC76837.1_3772,55.78
lcl|U00096.3_cds_AAC76838.1_3773,49.97
lcl|U00096.3_cds_AAC76839.2_3774,45.56
lcl|U00096.3_cds_AAT48228.1_3775,55.43
lcl|U00096.3_cds_AAC76842.1_3776,51.61
lcl|U00096.3_cds_AAT48229.1_3777,54.28
lcl|U00096.3_cds_AAC76845.1_3778,49.69
lcl|U00096.3_cds_AAC76846.1_3779,53.82
lcl|U00096.3_cds_AAC76847.1_3780,52.85
lcl|U00096.3_cds_AAT48230.1_3781,57.73
lcl|U00096.3_cds_AAC76849.1_3782,55.21
lcl|U00096.3_cds_AAC76850.1_3783,53.68
lcl|U00096.3_cds_AAC76851.2_3784,55.61
lcl|U00096.3_cds_AAT48231.1_3785,53.1
lcl|U00096.3_cds_AAC76853.1_3786,51.83
lcl|U00096.3_cds_AAC76854.2_3787,48.67
lcl|U00096.3_cds_AAC76855.1_3788,50.09
lcl|U00096.3_cds_AAC76856.1_3789,46.3
lcl|U00096.3_cds_AAC76857.1_3790,48.63
lcl|U00096.3_cds_AAC76858.1_3791,48.01
lcl|U00096.3_cds_AAC76859.2_3792,41.65
lcl|U00096.3_cds_AAC76860.1_3793,45.12
lcl|U00096.3_cds_AAC76861.1_3794,51.96
lcl|U00096.3_cds_XJW14021.1_3795,37.5
lcl|U00096.3_cds_AAC76862.3_3796,51.66
lcl|U00096.3_cds_AAC76863.1_3797,52.35
lcl|U00096.3_cds_AAC76864.2_3798,53.13
lcl|U00096.3_cds_ACO60012.1_3799,51.35
lcl|U00096.3_cds_AAC76865.1_3800,56.95
lcl|U00096.3_cds_AAC76866.1_3801,55.24
lcl|U00096.3_cds_AAC76867.1_3802,52.91
lcl|U00096.3_cds_AAT48232.1_3803,53.45
lcl|U00096.3_cds_AAC76869.1_3804,49.09
lcl|U00096.3_cds_AAC76870.1_3805,43.93
lcl|U00096.3_cds_AAC76871.1_3806,45.02
lcl|U00096.3_cds_AAC76872.1_3807,40.84
lcl|U00096.3_cds_AAT48233.1_3808,45.01
lcl|U00096.3_cds_AAC76874.2_3809,52.38
lcl|U00096.3_cds_AAC76875.1_3810,53.51
lcl|U00096.3_cds_AAC76876.1_3811,48.22
lcl|U00096.3_cds_AAD13442.2_3812,53.3
lcl|U00096.3_cds_AAD13443.1_3813,53.81
lcl|U00096.3_cds_AAD13444.1_3814,55.3
lcl|U00096.3_cds_AAD13445.2_3815,55.63
lcl|U00096.3_cds_AAD13446.2_3816,52.42
lcl|U00096.3_cds_AAD13447.2_3817,50.5
lcl|U00096.3_cds_AAD13448.1_3818,50.86
lcl|U00096.3_cds_AAD13449.1_3819,55.02
lcl|U00096.3_cds_AAD13450.1_3820,55.05
lcl|U00096.3_cds_AAD13451.4_3821,47.03
lcl|U00096.3_cds_AAD13452.2_3822,46.12
lcl|U00096.3_cds_AAD13453.1_3823,54.62
lcl|U00096.3_cds_AAD13454.1_3824,52.52
lcl|U00096.3_cds_AAD13455.1_3825,55.48
lcl|U00096.3_cds_AAD13456.1_3826,55.1
lcl|U00096.3_cds_AAC76877.1_3827,53.12
lcl|U00096.3_cds_AAC76878.1_3828,45.64
lcl|U00096.3_cds_AAC76879.1_3829,50.03
lcl|U00096.3_cds_AAC76880.1_3830,52.57
lcl|U00096.3_cds_AAC76881.2_3831,55.92
lcl|U00096.3_cds_AAC76882.1_3832,50.11
lcl|U00096.3_cds_AAC76883.1_3833,50.79
lcl|U00096.3_cds_AAC76884.1_3834,55.76
lcl|U00096.3_cds_AAT48234.1_3835,56.11
lcl|U00096.3_cds_AAC76886.1_3836,54.76
lcl|U00096.3_cds_AAC76887.1_3837,51.85
lcl|U00096.3_cds_AAC76888.2_3838,50.18
lcl|U00096.3_cds_AAC76889.1_3839,51.69
lcl|U00096.3_cds_AAC76890.1_3840,53.3
lcl|U00096.3_cds_AAC76891.2_3841,52.74
lcl|U00096.3_cds_AAC76892.2_3842,53.04
lcl|U00096.3_cds_AAC76893.1_3843,54.59
lcl|U00096.3_cds_AAC76894.1_3844,51.36
lcl|U00096.3_cds_AAT48235.1_3845,50.1
lcl|U00096.3_cds_AAC76897.1_3846,52.16
lcl|U00096.3_cds_AAC76898.1_3847,53.48
lcl|U00096.3_cds_AAC76899.1_3848,50.61
lcl|U00096.3_cds_AAC76900.1_3849,48.68
lcl|U00096.3_cds_AAC76901.1_3850,52.6
lcl|U00096.3_cds_AAC76902.1_3851,49.17
lcl|U00096.3_cds_AAC76903.1_3852,49.43
lcl|U00096.3_cds_AAC76904.1_3853,46.33
lcl|U00096.3_cds_AAC76905.1_3854,43.12
lcl|U00096.3_cds_AAC76906.1_3855,53.55
lcl|U00096.3_cds_AAC76907.1_3856,56.78
lcl|U00096.3_cds_AAC76908.1_3857,54.08
lcl|U00096.3_cds_AAC76909.1_3858,50.95
lcl|U00096.3_cds_AAC76910.1_3859,48.37
lcl|U00096.3_cds_AAC76911.1_3860,52.26
lcl|U00096.3_cds_AAC76912.1_3861,53.4
lcl|U00096.3_cds_AAC76913.1_3862,52.63
lcl|U00096.3_cds_AAC76914.1_3863,52.73
lcl|U00096.3_cds_AAC76915.1_3864,57.4
lcl|U00096.3_cds_AAC76916.1_3865,52.05
lcl|U00096.3_cds_AAC76917.1_3866,57.48
lcl|U00096.3_cds_AAC76918.1_3867,49.3
lcl|U00096.3_cds_AAC76919.1_3868,52.38
lcl|U00096.3_cds_AAC76920.1_3869,51.89
lcl|U00096.3_cds_AAC76921.1_3870,54.95
lcl|U00096.3_cds_AAC76922.1_3871,58.32
lcl|U00096.3_cds_AAC76923.1_3872,51.85
lcl|U00096.3_cds_AAC76924.1_3873,55.75
lcl|U00096.3_cds_AAC76925.2_3874,54.08
lcl|U00096.3_cds_AAC76926.1_3875,52.59
lcl|U00096.3_cds_AAC76927.2_3876,54.71
lcl|U00096.3_cds_AAC76928.1_3877,53.39
lcl|U00096.3_cds_AAT48236.1_3878,55.36
lcl|U00096.3_cds_AAC76931.1_3879,54.17
lcl|U00096.3_cds_AAC76932.1_3880,49.22
lcl|U00096.3_cds_AAC76933.1_3881,53.13
lcl|U00096.3_cds_AAC76934.1_3882,54.95
lcl|U00096.3_cds_AAC76935.1_3883,56.14
lcl|U00096.3_cds_AAC76936.1_3884,53.05
lcl|U00096.3_cds_AAC76937.1_3885,50.0
lcl|U00096.3_cds_AAC76938.1_3886,55.66
lcl|U00096.3_cds_AAC76939.1_3887,51.74
lcl|U00096.3_cds_AAC76940.1_3888,53.53
lcl|U00096.3_cds_AAC76941.3_3889,55.47
lcl|U00096.3_cds_AAC76942.1_3890,56.48
lcl|U00096.3_cds_AAC76943.1_3891,55.45
lcl|U00096.3_cds_AAC76944.2_3892,51.82
lcl|U00096.3_cds_AAC76945.3_3893,52.62
lcl|U00096.3_cds_AAC76946.1_3894,49.17
lcl|U00096.3_cds_AAC76947.1_3895,50.86
lcl|U00096.3_cds_AAC76948.1_3896,50.24
lcl|U00096.3_cds_AAC76949.2_3897,51.52
lcl|U00096.3_cds_AAC76950.1_3898,45.97
lcl|U00096.3_cds_AAC76951.1_3899,49.38
lcl|U00096.3_cds_AAC76952.1_3900,44.06
lcl|U00096.3_cds_AAC76954.1_3901,53.42
lcl|U00096.3_cds_AAC76955.1_3902,54.95
lcl|U00096.3_cds_AAC76956.1_3903,51.65
lcl|U00096.3_cds_AAC76957.1_3904,52.21
lcl|U00096.3_cds_AAC76958.1_3905,51.63
lcl|U00096.3_cds_AAC76959.1_3906,52.41
lcl|U00096.3_cds_AAC76960.1_3907,46.17
lcl|U00096.3_cds_AAC76961.1_3908,52.62
lcl|U00096.3_cds_AAC76962.1_3909,53.84
lcl|U00096.3_cds_AAC76963.1_3910,42.41
lcl|U00096.3_cds_AAC76964.1_3911,55.03
lcl|U00096.3_cds_AAC76965.2_3912,58.5
lcl|U00096.3_cds_AAT48237.1_3913,55.72
lcl|U00096.3_cds_AAC76966.2_3914,57.54
lcl|U00096.3_cds_AAC76967.1_3915,58.02
lcl|U00096.3_cds_AAC76968.1_3916,55.75
lcl|U00096.3_cds_AAC76969.1_3917,49.06
lcl|U00096.3_cds_AAT48238.1_3918,53.23
lcl|U00096.3_cds_AAC76971.1_3919,56.06
lcl|U00096.3_cds_AAC76972.2_3920,58.78
lcl|U00096.3_cds_AAC76973.1_3921,48.56
lcl|U00096.3_cds_AAC76974.1_3922,48.35
lcl|U00096.3_cds_AAC76975.1_3923,53.45
lcl|U00096.3_cds_AAC76976.2_3924,53.52
lcl|U00096.3_cds_AAC76977.1_3925,54.29
lcl|U00096.3_cds_AAC76978.1_3926,56.26
lcl|U00096.3_cds_AAC76979.1_3927,58.22
lcl|U00096.3_cds_AAC76980.1_3928,56.29
lcl|U00096.3_cds_AAC76981.1_3929,45.31
lcl|U00096.3_cds_AAC76982.1_3930,54.5
lcl|U00096.3_cds_AAC76983.1_3931,50.0
lcl|U00096.3_cds_AAC76984.1_3932,51.75
lcl|U00096.3_cds_AAC76985.1_3933,55.33
lcl|U00096.3_cds_AAC76986.1_3934,52.79
lcl|U00096.3_cds_AAC76987.1_3935,37.63
lcl|U00096.3_cds_AAC76988.2_3936,54.18
lcl|U00096.3_cds_AAC76989.1_3937,55.84
lcl|U00096.3_cds_AAC76990.1_3938,55.33
lcl|U00096.3_cds_AAC76991.1_3939,54.35
lcl|U00096.3_cds_AAC76992.1_3940,51.55
lcl|U00096.3_cds_AAC76993.1_3941,49.45
lcl|U00096.3_cds_AAC76994.1_3942,53.85
lcl|U00096.3_cds_AAC76995.1_3943,51.33
lcl|U00096.3_cds_AAC76996.1_3944,60.49
lcl|U00096.3_cds_AAC76997.2_3945,54.77
lcl|U00096.3_cds_AAC76998.1_3946,58.67
lcl|U00096.3_cds_AAC76999.1_3947,54.03
lcl|U00096.3_cds_ABP93457.1_3948,49.1
lcl|U00096.3_cds_AAC77000.1_3949,49.15
lcl|U00096.3_cds_AAC77001.1_3950,49.59
lcl|U00096.3_cds_AAC77002.1_3951,54.55
lcl|U00096.3_cds_AAC77003.1_3952,53.27
lcl|U00096.3_cds_AAC77004.1_3953,51.05
lcl|U00096.3_cds_AAC77005.1_3954,54.84
lcl|U00096.3_cds_AAC77006.1_3955,51.68
lcl|U00096.3_cds_AAC77007.1_3956,53.42
lcl|U00096.3_cds_AAC77009.2_3957,52.81
lcl|U00096.3_cds_AAC77010.1_3958,51.78
lcl|U00096.3_cds_AAC77011.2_3959,55.16
lcl|U00096.3_cds_AAC77012.1_3960,51.76
lcl|U00096.3_cds_AAC77013.1_3961,51.89
lcl|U00096.3_cds_AAC77014.1_3962,55.72
lcl|U00096.3_cds_AAC77015.1_3963,42.38
lcl|U00096.3_cds_AAC77016.2_3964,52.13
lcl|U00096.3_cds_AAC77017.1_3965,28.63
lcl|U00096.3_cds_AAC77018.1_3966,36.58
lcl|U00096.3_cds_AAC77019.3_3967,53.66
lcl|U00096.3_cds_AAC77020.2_3968,49.79
lcl|U00096.3_cds_AAC77021.1_3969,53.05
lcl|U00096.3_cds_AAC77022.1_3970,53.81
lcl|U00096.3_cds_AAC77023.1_3971,55.93
lcl|U00096.3_cds_AAC77024.1_3972,52.76
lcl|U00096.3_cds_ABP93458.1_3973,28.43
lcl|U00096.3_cds_AAC77025.1_3974,49.44
lcl|U00096.3_cds_AAC77026.1_3975,51.8
lcl|U00096.3_cds_AAC77027.1_3976,50.42
lcl|U00096.3_cds_AAC77028.1_3977,56.08
lcl|U00096.3_cds_AAC77029.1_3978,58.1
lcl|U00096.3_cds_AAC77030.2_3979,52.48
lcl|U00096.3_cds_AAC77031.1_3980,44.74
lcl|U00096.3_cds_AAC77032.1_3981,50.93
lcl|U00096.3_cds_AAC77033.1_3982,52.04
lcl|U00096.3_cds_AAC77034.1_3983,55.93
lcl|U00096.3_cds_AAC77035.1_3984,55.82
lcl|U00096.3_cds_AAC77036.1_3985,32.95
lcl|U00096.3_cds_AAC77037.1_3986,55.76
lcl|U00096.3_cds_AAC77038.1_3987,49.21
lcl|U00096.3_cds_AAC77039.1_3988,56.87
lcl|U00096.3_cds_UMR55118.1_3989,31.58
lcl|U00096.3_cds_AAC77040.1_3990,52.26
lcl|U00096.3_cds_AAC77041.2_3991,53.97
lcl|U00096.3_cds_AAC77042.1_3992,57.89
lcl|U00096.3_cds_AAC77043.1_3993,57.58
lcl|U00096.3_cds_AAD13457.1_3994,57.32
lcl|U00096.3_cds_AAD13458.1_3995,52.34
lcl|U00096.3_cds_AAD13459.1_3996,51.76
lcl|U00096.3_cds_AAD13460.1_3997,53.27
lcl|U00096.3_cds_AAD13461.1_3998,49.71
lcl|U00096.3_cds_AAD13462.1_3999,54.38
lcl|U00096.3_cds_AAD13463.1_4000,55.76
lcl|U00096.3_cds_AAD13464.2_4001,54.53
lcl|U00096.3_cds_AAD13465.1_4002,55.91
lcl|U00096.3_cds_ABP93459.1_4003,47.46
lcl|U00096.3_cds_AAC77044.2_4004,52.92
lcl|U00096.3_cds_AAC77045.1_4005,54.95
lcl|U00096.3_cds_AAC77046.1_4006,49.14
lcl|U00096.3_cds_AAC77047.1_4007,52.5
lcl|U00096.3_cds_AAC77048.1_4008,47.95
lcl|U00096.3_cds_AAC77049.1_4009,48.5
lcl|U00096.3_cds_AAC77050.2_4010,47.47
lcl|U00096.3_cds_AAC77051.1_4011,50.22
lcl|U00096.3_cds_AAT48239.1_4012,56.06
lcl|U00096.3_cds_AAC77053.1_4013,59.29
lcl|U00096.3_cds_AAC77054.1_4014,57.93
lcl|U00096.3_cds_AAC77055.1_4015,60.22
lcl|U00096.3_cds_AAC77056.1_4016,61.3
lcl|U00096.3_cds_AAC77057.1_4017,60.21
lcl|U00096.3_cds_AAT48240.1_4018,61.4
lcl|U00096.3_cds_AAC77059.1_4019,58.27
lcl|U00096.3_cds_AAC77060.1_4020,62.63
lcl|U00096.3_cds_AAC77061.1_4021,60.85
lcl|U00096.3_cds_AAC77062.1_4022,62.69
lcl|U00096.3_cds_AAC77063.1_4023,61.85
lcl|U00096.3_cds_b4583_4024,62.1
lcl|U00096.3_cds_AAC77066.1_4025,55.46
lcl|U00096.3_cds_AAC77067.1_4026,58.56
lcl|U00096.3_cds_AAC77068.1_4027,51.58
lcl|U00096.3_cds_AAC77069.1_4028,46.43
